Date,Open,High,Low,Close,Adj Close,Volume,Common Shares Outstanding,Avg. Basic Shares Outstanding,Avg. Diluted Shares Outstanding,Share Price,Market Capitalisation,Revenues,COGS,SG&A,R&D,EBIT,EBITDA,"Interest expense, net",Abnormal Gains/Losses,Income Taxes,Net Income from Discontinued Op.,Net Profit,Dividends,"Cash, Cash Equivalents & Short Term Investments",Cash & Cash Equivalents,Short Term Investments,Receivables,Current Assets,Net PP&E,Intangible Assets,Goodwill,Total Noncurrent Assets,Total Assets,Short term debt,Accounts Payable,Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity,Share Capital,Treasury Stock,Retained Earnings,Equity Before Minorities,Minorities,Total Equity,Depreciation & Amortisation,Change in Working Capital,Cash From Operating Activities,Net Change in PP&E & Intangibles,Cash From Investing Activities,Cash From Financing Activities,Net Change in Cash,Free Cash Flow,Gross Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Current Ratio,Liabilities to Equity Ratio,Debt to Assets Ratio,EV / EBITDA,EV / Sales,Book to Market,Operating Income / EV,Enterprise Value,Returns
2009-11-24,29.950001,29.99,29.75,29.91,23.62225,37341400,8900000,8914000,8983000,23.71,211019,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.001002037374681
2009-11-25,29.809999,29.860001,29.58,29.790001,23.527485,32033500,8900000,8914000,8983000,23.61,210129,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.004012002674691
2009-11-27,29.110001,29.389999,28.75,29.219999,23.077307,29357900,8900000,8914000,8983000,23.16,206124,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.019134004057267
2009-11-30,29.15,29.450001,29,29.41,23.22736,44172000,8900000,8914000,8983000,23.31,207459,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.006502430065107
2009-12-01,29.52,30.049999,29.41,30.01,23.701231,49904200,8900000,8914000,8983000,23.78,211642,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.020401224073445
2009-12-02,29.9,29.99,29.65,29.780001,23.519581,36308600,8900000,8914000,8983000,23.6,210040,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.007664078640453
2009-12-03,29.84,30.200001,29.76,29.83,23.559065,43095200,8900000,8914000,8983000,23.64,210396,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.001678945544696
2009-12-04,30.049999,30.370001,29.83,29.98,23.677544,58810700,8900000,8914000,8983000,23.76,211464,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.005028494803889
2009-12-07,29.780001,30.08,29.68,29.790001,23.527485,38082700,8900000,8914000,8983000,23.61,210129,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.006337525016678
2009-12-08,29.52,29.74,29.379999,29.57,23.35372,37402200,8900000,8914000,8983000,23.44,208616,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.007385061853472
2009-12-09,29.469999,29.809999,29.25,29.709999,23.464293,44713300,8900000,8914000,8983000,23.55,209595,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.00473449442002
2009-12-10,29.709999,29.959999,29.66,29.870001,23.590658,45940200,8900000,8914000,8983000,23.67,210663,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.005385459622533
2009-12-11,29.969999,30,29.790001,29.85,23.574858,43744200,8900000,8914000,8983000,23.66,210574,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.000669601584546
2009-12-14,29.91,30.16,29.9,30.110001,23.780207,34651200,8900000,8914000,8983000,23.86,212354,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.008710251256281
2009-12-15,29.889999,30.209999,29.879999,30.02,23.709126,49473200,8900000,8914000,8983000,23.79,211731,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.002989073298271
2009-12-16,30.07,30.41,30.040001,30.1,23.772308,55737800,8900000,8914000,8983000,23.86,212354,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.002664890073285
2009-12-17,29.950001,29.959999,29.57,29.6,23.377417,43691200,8900000,8914000,8983000,23.46,208794,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.016611295681063
2009-12-18,29.84,30.450001,29.799999,30.360001,23.977646,94118000,8900000,8914000,8983000,24.06,214134,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.02567570945946
2009-12-21,30.4,30.84,30.370001,30.52,24.104019,40129100,8900000,8914000,8983000,24.19,215291,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.005270059114952
2009-12-22,30.6,30.93,30.540001,30.82,24.34095,36321000,8900000,8914000,8983000,24.43,217427,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.009829619921363
2009-12-23,30.709999,30.950001,30.690001,30.92,24.419928,28362700,8900000,8914000,8983000,24.51,218139,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.00324464633355
2009-12-24,30.879999,31,30.76,31,24.483109,11083900,8900000,8914000,8983000,24.57,218673,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.002587322121604
2009-12-28,31,31.18,30.889999,31.17,24.617369,25384000,8900000,8914000,8983000,24.7,219830,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.005483870967742
2009-12-29,31.35,31.5,31.23,31.389999,24.791119,29716200,8900000,8914000,8983000,24.88,221432,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.007058036573628
2009-12-30,31.15,31.290001,30.799999,30.959999,24.451517,42006200,8900000,8914000,8983000,24.54,218406,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.013698630573387
2009-12-31,30.98,30.99,30.48,30.48,24.072418,31929700,8811000,8856000,8951000,24.16,212873.76,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.015503844170021
2010-01-04,30.620001,31.1,30.59,30.950001,24.443624,38409100,8811000,8856000,8951000,24.53,216133.83,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.015419980314961
2010-01-05,30.85,31.1,30.639999,30.959999,24.451517,49749600,8811000,8856000,8951000,24.54,216221.94,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.000323037146267
2010-01-06,30.879999,31.08,30.52,30.77,24.301458,58182400,8811000,8856000,8951000,24.39,214900.29,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.006136918802872
2010-01-07,30.629999,30.700001,30.190001,30.450001,24.048725,50559700,8811000,8856000,8951000,24.13,212609.43,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.010399707507312
2010-01-08,30.280001,30.879999,30.24,30.66,24.214581,51197400,8811000,8856000,8951000,24.3,214107.3,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.006896518656929
2010-01-11,30.709999,30.76,30.120001,30.27,23.906574,68754700,8811000,8856000,8951000,23.99,211375.89,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.012720156555773
2010-01-12,30.15,30.4,29.91,30.07,23.748617,65912100,8811000,8856000,8951000,23.83,209966.13,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.006607201850017
2010-01-13,30.26,30.52,30.01,30.35,23.969755,51863500,8811000,8856000,8951000,24.05,211904.55,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.009311606252079
2010-01-14,30.309999,31.1,30.26,30.959999,24.451517,63228100,8811000,8856000,8951000,24.54,216221.94,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.02009881383855
2010-01-15,31.08,31.24,30.709999,30.860001,24.372541,79913200,8811000,8856000,8951000,24.46,215517.06,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.003229909665049
2010-01-19,30.75,31.24,30.68,31.1,24.562088,46575700,8811000,8856000,8951000,24.65,217191.15,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.007777025023428
2010-01-20,30.809999,30.940001,30.309999,30.59,24.159298,54849500,8811000,8856000,8951000,24.24,213578.64,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.016398713826367
2010-01-21,30.610001,30.719999,30,30.01,23.701231,73086700,8811000,8856000,8951000,23.78,209525.58,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.018960444589735
2010-01-22,30,30.200001,28.84,28.959999,22.871964,102004600,8811000,8856000,8951000,22.95,202212.45,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,-0.034988370543152
2010-01-25,29.24,29.66,29.1,29.32,23.156281,63373000,8770460.922,8856000,8951000,23.24,203825.5118,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.012430974186153
2010-01-26,29.200001,29.85,29.09,29.5,23.298449,66639900,8770460.922,8856000,8951000,23.38,205053.3764,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.006139154160982
2010-01-27,29.35,29.82,29.02,29.67,23.432711,63949500,8770460.922,8856000,8951000,23.52,206281.2409,12920,2842,3531,2065,4482,5128,0,0,1191,0,3574,-1157,36728,8823,27905,8587,52231,7512,1653,12582,29381,81612,2250,3287,28761,3746,11639,40400,0,62293,0,-21081,41212,0,41212,646,7802,6107,-435,-1199,-2190,2747,11304,0.78,0.3469,0.2766,0.0867,0.0438,1.816,0.9803,0.0735,32.3805,12.8519,0.2094,0.027,166047,0.005762711864407
2010-01-28,29.84,29.870001,28.889999,29.16,23.029911,117513700,8770460.922,8856000,8951000,23.11,202685.3519,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,-0.017189079878665
2010-01-29,29.9,29.92,27.66,28.18,22.255936,193888500,8770460.922,8856000,8951000,22.33,195844.3924,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,-0.03360768175583
2010-02-01,28.389999,28.48,27.92,28.41,22.43758,85931100,8770460.922,8856000,8951000,22.52,197510.78,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,0.008161816891412
2010-02-02,28.370001,28.5,28.139999,28.459999,22.477074,54413700,8770460.922,8856000,8951000,22.56,197861.5984,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,0.001759908482929
2010-02-03,28.26,28.790001,28.120001,28.629999,22.61133,61397900,8770460.922,8856000,8951000,22.69,199001.7583,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,0.005973296063714
2010-02-04,28.379999,28.5,27.809999,27.84,21.987413,77850000,8770460.922,8856000,8951000,22.06,193476.3679,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,-0.027593399496801
2010-02-05,28,28.280001,27.57,28.02,22.129574,80960100,8770460.922,8856000,8951000,22.21,194791.9371,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,0.006465517241379
2010-02-08,28.01,28.08,27.57,27.719999,21.892639,52820600,8770460.922,8856000,8951000,21.97,192687.0265,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,-0.010706673804425
2010-02-09,27.969999,28.34,27.75,28.01,22.121681,59195800,8770460.922,8856000,8951000,22.2,194704.2325,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,0.010461796914206
2010-02-10,28.030001,28.24,27.84,27.99,22.105875,48591300,8770460.922,8856000,8951000,22.18,194528.8232,19022,3628,4802,2079,8513,9128,0,0,2221,0,6662,-1152,36099,9422,26677,11196,52487,7402,1346,12368,29609,82096,2249,3171,25715,3746,12098,37813,0,62566,0,-18283,44283,0,44283,615,5986,4969,-376,-92,-4277,599,12517,0.8093,0.4475,0.3502,0.1504,0.0811,2.0411,0.8539,0.073,18.9068,9.0727,0.2185,0.0493,172581.3519,-0.00071403070332
