MSFT,59265,101003,Market Capitalisation,2009-10-12,180670.0
MSFT,59265,101003,Share Price,2009-10-13,20.37
MSFT,59265,101003,Market Capitalisation,2009-10-13,181293.0
MSFT,59265,101003,Share Price,2009-10-14,20.49
MSFT,59265,101003,Market Capitalisation,2009-10-14,182361.0
MSFT,59265,101003,Share Price,2009-10-15,21.08
MSFT,59265,101003,Market Capitalisation,2009-10-15,187612.0
MSFT,59265,101003,Share Price,2009-10-16,20.91
MSFT,59265,101003,Market Capitalisation,2009-10-16,186099.0
MSFT,59265,101003,Market Capitalisation,2009-10-17,186099.0
MSFT,59265,101003,Share Price,2009-10-19,20.80
MSFT,59265,101003,Market Capitalisation,2009-10-19,185120.0
MSFT,59265,101003,Share Price,2009-10-20,20.81
MSFT,59265,101003,Market Capitalisation,2009-10-20,185209.0
MSFT,59265,101003,Share Price,2009-10-21,20.98
MSFT,59265,101003,Market Capitalisation,2009-10-21,186722.0
MSFT,59265,101003,Share Price,2009-10-22,20.98
MSFT,59265,101003,Market Capitalisation,2009-10-22,186722.0
MSFT,59265,101003,Share Price,2009-10-23,22.11
MSFT,59265,101003,Revenues,2009-10-23,12920.00
